Price,Close,High,Low,Open,Volume,Moving Average,Previous High,Previous Low,Above High,Below Low
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Date,,,,,,,,,,
2023-10-20,211.99000549316406,218.86000061035156,210.4199981689453,217.00999450683594,137734000,249.3949996948242,230.61000061035156,216.77999877929688,False,True
2023-10-23,212.0800018310547,216.97999572753906,202.50999450683594,210.0,150683400,247.64949951171874,218.86000061035156,210.4199981689453,False,False
2023-10-24,216.52000427246094,222.0500030517578,214.11000061035156,216.5,118231100,246.2694999694824,216.97999572753906,202.50999450683594,False,False
2023-10-25,212.4199981689453,220.10000610351562,212.1999969482422,215.8800048828125,107065100,244.8654998779297,222.0500030517578,214.11000061035156,False,True
2023-10-26,205.75999450683594,214.8000030517578,204.8800048828125,211.32000732421875,115112600,242.83449935913086,220.10000610351562,212.1999969482422,False,True
2023-10-27,207.3000030517578,212.41000366210938,205.77000427246094,210.60000610351562,94881200,240.6884994506836,214.8000030517578,204.8800048828125,False,False
2023-10-30,197.36000061035156,210.8800048828125,194.6699981689453,209.27999877929688,136448200,237.97649917602538,212.41000366210938,205.77000427246094,False,True
2023-10-31,200.83999633789062,202.8000030517578,194.07000732421875,196.1199951171875,118068300,235.69199905395507,210.8800048828125,194.6699981689453,False,False
2023-11-01,205.66000366210938,205.99000549316406,197.85000610351562,204.0399932861328,121661700,232.91699905395507,202.8000030517578,194.07000732421875,True,False
2023-11-02,218.50999450683594,219.1999969482422,211.4499969482422,212.97000122070312,125987600,230.83999938964843,205.99000549316406,197.85000610351562,True,False
2023-11-03,219.9600067138672,226.3699951171875,218.39999389648438,221.14999389648438,119281000,228.81149978637694,219.1999969482422,211.4499969482422,True,False
2023-11-06,219.27000427246094,226.32000732421875,215.0,223.97999572753906,117335800,226.79149932861327,226.3699951171875,218.39999389648438,False,False
2023-11-07,222.17999267578125,223.1199951171875,215.72000122070312,219.97999572753906,116900100,224.71949920654296,226.32000732421875,215.0,False,False
2023-11-08,222.11000061035156,224.14999389648438,217.63999938964844,223.14999389648438,106584800,222.6754997253418,223.1199951171875,215.72000122070312,False,False
2023-11-09,209.97999572753906,220.8000030517578,206.67999267578125,219.75,142110500,220.2309997558594,224.14999389648438,217.63999938964844,False,True
2023-11-10,214.64999389648438,215.3800048828125,205.69000244140625,210.02999877929688,130994000,218.40749969482422,220.8000030517578,206.67999267578125,False,False
2023-11-13,223.7100067138672,225.39999389648438,211.61000061035156,215.60000610351562,140447600,216.89700012207032,215.3800048828125,205.69000244140625,True,False
2023-11-14,237.41000366210938,238.13999938964844,230.72000122070312,235.02999877929688,149771600,216.025,225.39999389648438,211.61000061035156,True,False
2023-11-15,242.83999633789062,246.6999969482422,236.4499969482422,239.2899932861328,150354000,216.03300018310546,238.13999938964844,230.72000122070312,True,False
2023-11-16,233.58999633789062,240.8800048828125,230.9600067138672,239.49000549316406,136816800,216.7069999694824,246.6999969482422,236.4499969482422,False,True
2023-11-17,234.3000030517578,237.38999938964844,226.5399932861328,232.0,142532800,217.8224998474121,240.8800048828125,230.9600067138672,False,False
2023-11-20,235.60000610351562,237.10000610351562,231.02000427246094,234.0399932861328,116320100,218.99850006103514,237.38999938964844,226.5399932861328,False,False
2023-11-21,241.1999969482422,243.6199951171875,233.33999633789062,235.0399932861328,122288000,220.2324996948242,237.10000610351562,231.02000427246094,True,False
2023-11-22,234.2100067138672,244.00999450683594,231.39999389648438,242.0399932861328,117950600,221.3220001220703,243.6199951171875,233.33999633789062,False,False
2023-11-24,235.4499969482422,238.75,232.3300018310547,233.75,65125200,222.80650024414064,244.00999450683594,231.39999389648438,False,False
2023-11-27,236.0800018310547,238.3300018310547,232.10000610351562,236.88999938964844,112031800,224.24550018310546,238.75,232.3300018310547,False,False
2023-11-28,246.72000122070312,247.0,234.00999450683594,236.67999267578125,148549900,226.71350021362304,238.3300018310547,232.10000610351562,True,False
2023-11-29,244.13999938964844,252.75,242.75999450683594,249.2100067138672,135401300,228.87850036621094,247.0,234.00999450683594,False,False
2023-11-30,240.0800018310547,245.22000122070312,236.91000366210938,245.13999938964844,132353200,230.5995002746582,252.75,242.75999450683594,False,True
2023-12-01,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121173500,231.61550064086913,245.22000122070312,236.91000366210938,False,False
2023-12-04,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800,232.39650039672853,240.19000244140625,231.89999389648438,False,False
2023-12-05,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100,233.36900024414064,239.3699951171875,233.2899932861328,False,False
2023-12-06,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200,234.22850036621094,246.66000366210938,233.6999969482422,False,False
2023-12-07,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300,235.25500030517577,246.57000732421875,239.1699981689453,False,False
2023-12-08,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,102980100,236.94800033569337,244.0800018310547,236.97999572753906,False,False
2023-12-11,239.74000549316406,243.44000244140625,237.4499969482422,242.74000549316406,97913900,238.20250091552734,245.27000427246094,239.27000427246094,False,False
2023-12-12,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300,238.86750030517578,243.44000244140625,237.4499969482422,False,True
2023-12-13,239.2899932861328,240.3000030517578,228.1999969482422,234.19000244140625,146286300,238.96149978637695,238.99000549316406,233.8699951171875,True,False
2023-12-14,251.0500030517578,253.8800048828125,240.7899932861328,241.22000122070312,160829200,239.37200012207032,240.3000030517578,228.1999969482422,True,False
2023-12-15,253.5,254.1300048828125,248.3000030517578,251.2100067138672,135720800,240.36750030517578,253.8800048828125,240.7899932861328,False,False
2023-12-18,252.0800018310547,258.739990234375,251.36000061035156,253.77999877929688,116416500,241.25650024414062,254.1300048828125,248.3000030517578,False,False
2023-12-19,257.2200012207031,258.3399963378906,253.00999450683594,253.47999572753906,106737400,242.3375,258.739990234375,251.36000061035156,False,False
2023-12-20,247.13999938964844,259.8399963378906,247.0,256.4100036621094,125097000,242.6345001220703,258.3399963378906,253.00999450683594,False,True
2023-12-21,254.5,254.8000030517578,248.5500030517578,251.89999389648438,109594200,243.64899978637695,259.8399963378906,247.0,False,False
2023-12-22,252.5399932861328,258.2200012207031,251.3699951171875,256.760009765625,93249800,244.50349960327148,254.8000030517578,248.5500030517578,False,False
2023-12-26,256.6099853515625,257.9700012207031,252.91000366210938,254.49000549316406,86892400,245.52999877929688,258.2200012207031,251.3699951171875,False,False
2023-12-27,261.44000244140625,263.3399963378906,257.5199890136719,258.3500061035156,106494400,246.26599884033203,257.9700012207031,252.91000366210938,True,False
2023-12-28,253.17999267578125,265.1300048828125,252.7100067138672,263.6600036621094,113619900,246.71799850463867,263.3399963378906,257.5199890136719,False,True
2023-12-29,248.47999572753906,255.19000244140625,247.42999267578125,255.10000610351562,100615300,247.13799819946288,265.1300048828125,252.7100067138672,False,True
2024-01-02,248.4199981689453,251.25,244.41000366210938,250.0800018310547,104654200,247.61749801635742,255.19000244140625,247.42999267578125,False,False
2024-01-03,238.4499969482422,245.67999267578125,236.32000732421875,244.97999572753906,121082600,247.7609977722168,251.25,244.41000366210938,False,True
2024-01-04,237.92999267578125,242.6999969482422,237.72999572753906,239.25,102629300,247.72149734497071,245.67999267578125,236.32000732421875,False,False
2024-01-05,237.49000549316406,240.1199951171875,234.89999389648438,236.86000061035156,92379400,247.62749786376952,242.6999969482422,237.72999572753906,False,True
2024-01-08,240.4499969482422,241.25,235.3000030517578,236.13999938964844,85166600,247.51799774169922,240.1199951171875,234.89999389648438,True,False
2024-01-09,234.9600067138672,238.9600067138672,232.0399932861328,238.11000061035156,96705700,247.07399826049806,241.25,235.3000030517578,False,True
2024-01-10,233.94000244140625,235.5,231.2899932861328,235.10000610351562,91628500,246.78399810791015,238.9600067138672,232.0399932861328,False,False
2024-01-11,227.22000122070312,230.92999267578125,225.3699951171875,230.57000732421875,105873600,246.29449844360352,235.5,231.2899932861328,False,True
2024-01-12,218.88999938964844,225.33999633789062,217.14999389648438,220.0800018310547,122889000,245.2744987487793,230.92999267578125,225.3699951171875,False,True
2024-01-16,219.91000366210938,223.49000549316406,212.17999267578125,215.10000610351562,115355000,243.71749877929688,225.33999633789062,217.14999389648438,False,False
2024-01-17,215.5500030517578,215.6699981689453,212.00999450683594,214.86000061035156,103164400,241.81999893188475,223.49000549316406,212.17999267578125,False,False
2024-01-18,211.8800048828125,217.4499969482422,208.74000549316406,216.8800048828125,108595400,239.80999908447265,215.6699981689453,212.00999450683594,False,True
2024-01-19,212.19000244140625,213.19000244140625,207.55999755859375,209.99000549316406,102095800,237.55849914550782,217.4499969482422,208.74000549316406,False,False
2024-01-22,208.8000030517578,217.8000030517578,206.27000427246094,212.25999450683594,117952500,235.6414993286133,213.19000244140625,207.55999755859375,False,False
2024-01-23,209.13999938964844,215.64999389648438,207.75,211.3000030517578,106605900,233.3734992980957,217.8000030517578,206.27000427246094,False,False
2024-01-24,207.8300018310547,212.72999572753906,206.77000427246094,211.8800048828125,123369900,231.13799972534179,215.64999389648438,207.75,False,False
2024-01-25,182.6300048828125,193.0,180.05999755859375,189.6999969482422,198076800,227.4390007019043,212.72999572753906,206.77000427246094,False,True
2024-01-26,183.25,186.77999877929688,182.10000610351562,185.5,107343200,223.52950057983398,193.0,180.05999755859375,False,False
2024-01-29,190.92999267578125,191.47999572753906,183.6699981689453,185.6300048828125,125013100,220.417000579834,186.77999877929688,182.10000610351562,True,False
2024-01-30,191.58999633789062,196.36000061035156,190.61000061035156,195.3300018310547,109982300,217.57250061035157,191.47999572753906,183.6699981689453,True,False
2024-01-31,187.2899932861328,193.97000122070312,185.85000610351562,187.0,103221400,214.51600036621093,196.36000061035156,190.61000061035156,False,True
2024-02-01,188.86000061035156,189.8800048828125,184.27999877929688,188.5,91843300,212.0365005493164,193.97000122070312,185.85000610351562,False,False
2024-02-02,187.91000366210938,188.69000244140625,182.0,185.0399932861328,110505100,209.5355010986328,189.8800048828125,184.27999877929688,False,False
2024-02-05,181.05999755859375,184.67999267578125,175.00999450683594,184.25999450683594,134294400,206.7140007019043,188.69000244140625,182.0,False,True
2024-02-06,185.10000610351562,186.49000549316406,177.11000061035156,177.2100067138672,122676000,203.94650115966797,184.67999267578125,175.00999450683594,True,False
2024-02-07,187.5800018310547,189.7899932861328,182.67999267578125,188.17999267578125,111535200,201.57750091552734,186.49000549316406,177.11000061035156,True,False
2024-02-08,189.55999755859375,191.6199951171875,185.5800018310547,189.0,83034000,199.3585006713867,189.7899932861328,182.67999267578125,False,False
2024-02-09,193.57000732421875,194.1199951171875,189.47999572753906,190.17999267578125,84476300,197.6760009765625,191.6199951171875,185.5800018310547,True,False
2024-02-12,188.1300048828125,194.72999572753906,187.27999877929688,192.11000061035156,95498600,196.13800125122071,194.1199951171875,189.47999572753906,False,True
2024-02-13,184.02000427246094,187.25999450683594,182.11000061035156,183.99000549316406,86759500,194.34350128173827,194.72999572753906,187.27999877929688,False,True
2024-02-14,188.7100067138672,188.88999938964844,183.35000610351562,185.3000030517578,81203000,193.00150146484376,187.25999450683594,182.11000061035156,True,False
2024-02-15,200.4499969482422,200.8800048828125,188.86000061035156,189.16000366210938,120831800,192.43000106811525,188.88999938964844,183.35000610351562,True,False
2024-02-16,199.9499969482422,203.1699981689453,197.39999389648438,202.05999755859375,111173600,191.81800079345703,200.8800048828125,188.86000061035156,False,False
2024-02-20,193.75999450683594,198.60000610351562,189.1300048828125,196.1300048828125,104545800,191.06600036621094,203.1699981689453,197.39999389648438,False,True
2024-02-21,194.77000427246094,199.44000244140625,191.9499969482422,193.36000061035156,103844000,190.34750061035157,198.60000610351562,189.1300048828125,False,False
2024-02-22,197.41000366210938,198.32000732421875,191.36000061035156,194.0,92739500,189.8265007019043,199.44000244140625,191.9499969482422,False,False
2024-02-23,191.97000122070312,197.57000732421875,191.5,195.30999755859375,78841900,190.29350051879882,198.32000732421875,191.36000061035156,False,False
2024-02-26,199.39999389648438,201.77999877929688,192.0,192.2899932861328,111747100,191.10100021362305,197.57000732421875,191.5,True,False
2024-02-27,199.72999572753906,205.60000610351562,198.25999450683594,204.0399932861328,108645400,191.54100036621094,201.77999877929688,192.0,False,False
2024-02-28,202.0399932861328,205.3000030517578,198.44000244140625,200.4199981689453,99806200,192.06350021362306,205.60000610351562,198.25999450683594,False,False
2024-02-29,201.8800048828125,205.27999877929688,198.4499969482422,204.17999267578125,85907000,192.79300079345703,205.3000030517578,198.44000244140625,False,False
2024-03-01,202.63999938964844,204.52000427246094,198.5,200.52000427246094,82099200,193.48200073242188,205.27999877929688,198.4499969482422,False,False
2024-03-04,188.13999938964844,199.75,186.72000122070312,198.72999572753906,134334900,193.49350051879884,204.52000427246094,198.5,False,True
2024-03-05,180.74000549316406,184.58999633789062,177.57000732421875,183.0500030517578,119660800,193.47750091552734,199.75,186.72000122070312,False,True
2024-03-06,176.5399932861328,181.5800018310547,173.6999969482422,179.99000549316406,107920900,193.04950027465821,184.58999633789062,177.57000732421875,False,True
2024-03-07,178.64999389648438,180.0399932861328,173.6999969482422,174.35000610351562,102129000,192.60299987792968,181.5800018310547,173.6999969482422,False,False
2024-03-08,175.33999633789062,182.72999572753906,174.6999969482422,181.5,85315300,191.89199981689453,180.0399932861328,173.6999969482422,False,False
2024-03-11,177.77000427246094,182.8699951171875,174.8000030517578,175.4499969482422,85391500,191.10199966430665,182.72999572753906,174.6999969482422,False,False
2024-03-12,177.5399932861328,179.42999267578125,172.41000366210938,177.77000427246094,87391700,190.57249908447267,182.8699951171875,174.8000030517578,False,False
2024-03-13,169.47999572753906,176.0500030517578,169.14999389648438,173.0500030517578,106524500,189.84549865722656,179.42999267578125,172.41000366210938,False,True
2024-03-14,162.5,171.1699981689453,160.50999450683594,167.77000427246094,126325700,188.5349983215332,176.0500030517578,169.14999389648438,False,True
2024-03-15,163.57000732421875,165.17999267578125,160.75999450683594,163.16000366210938,96971900,186.69099884033204,171.1699981689453,160.50999450683594,False,False
2024-03-18,173.8000030517578,174.72000122070312,165.89999389648438,170.02000427246094,108214400,185.3834991455078,165.17999267578125,160.75999450683594,True,False
2024-03-19,171.32000732421875,172.82000732421875,167.4199981689453,172.36000061035156,77271400,184.26149978637696,174.72000122070312,165.89999389648438,False,False
2024-03-20,175.66000366210938,176.25,170.82000732421875,173.0,83846700,183.30599975585938,172.82000732421875,167.4199981689453,True,False
2024-03-21,172.82000732421875,178.17999267578125,171.8000030517578,176.38999938964844,73178000,182.07649993896484,176.25,170.82000732421875,False,False
2024-03-22,170.8300018310547,171.1999969482422,166.3000030517578,166.69000244140625,75454700,181.0194999694824,178.17999267578125,171.8000030517578,False,True
2024-03-25,172.6300048828125,175.24000549316406,168.72999572753906,168.75999450683594,74228600,179.68100051879884,171.1999969482422,166.3000030517578,True,False
2024-03-26,177.6699981689453,184.25,177.3800048828125,178.5800018310547,113186200,178.57800064086913,175.24000549316406,168.72999572753906,True,False
2024-03-27,179.8300018310547,181.91000366210938,176.0,181.41000366210938,81804000,177.46750106811524,184.25,177.3800048828125,False,False
2024-03-28,175.7899932861328,179.57000732421875,175.3000030517578,177.4499969482422,77654800,176.16300048828126,181.91000366210938,176.0,False,True
2024-04-01,175.22000122070312,176.75,170.2100067138672,176.1699981689453,81562100,174.792000579834,179.57000732421875,175.3000030517578,False,True
2024-04-02,166.6300048828125,167.69000244140625,163.42999267578125,164.75,116650600,173.71650085449218,176.75,170.2100067138672,False,True
2024-04-03,168.3800048828125,168.82000732421875,163.27999877929688,164.02000427246094,82950100,173.0985008239746,167.69000244140625,163.42999267578125,True,False
2024-04-04,171.11000061035156,177.19000244140625,168.00999450683594,170.07000732421875,123162000,172.82700119018554,168.82000732421875,163.27999877929688,True,False
2024-04-05,164.89999389648438,170.86000061035156,160.50999450683594,169.0800018310547,141250700,172.13950119018554,177.19000244140625,168.00999450683594,False,True
2024-04-08,172.97999572753906,174.5,167.7899932861328,169.33999633789062,104423300,172.02150115966796,170.86000061035156,160.50999450683594,True,False
2024-04-09,176.8800048828125,179.22000122070312,171.9199981689453,172.91000366210938,103232700,171.97700119018555,174.5,167.7899932861328,True,False
2024-04-10,171.75999450683594,174.92999267578125,170.00999450683594,173.0399932861328,84532400,171.6880012512207,179.22000122070312,171.9199981689453,False,True
2024-04-11,174.60000610351562,175.8800048828125,168.50999450683594,172.5500030517578,94516000,171.94400177001953,174.92999267578125,170.00999450683594,False,False
2024-04-12,171.0500030517578,173.80999755859375,170.36000061035156,172.33999633789062,64506600,172.37150192260742,175.8800048828125,168.50999450683594,False,False
2024-04-15,161.47999572753906,170.69000244140625,161.3800048828125,170.24000549316406,100245300,172.26700134277343,173.80999755859375,170.36000061035156,False,True
2024-04-16,157.11000061035156,158.19000244140625,153.75,156.74000549316406,97000000,171.43250122070313,170.69000244140625,161.3800048828125,False,True
2024-04-17,155.4499969482422,158.3300018310547,153.77999877929688,157.63999938964844,82439700,170.6390007019043,158.19000244140625,153.75,False,False
2024-04-18,149.92999267578125,152.1999969482422,148.6999969482422,151.25,96098800,169.35250015258788,158.3300018310547,153.77999877929688,False,True
2024-04-19,147.0500030517578,150.94000244140625,146.22000122070312,148.97000122070312,86005100,168.06399993896486,152.1999969482422,148.6999969482422,False,True
2024-04-22,142.0500030517578,144.44000244140625,138.8000030517578,140.55999755859375,107097600,166.625,150.94000244140625,146.22000122070312,False,True
2024-04-23,144.67999267578125,147.25999450683594,141.11000061035156,143.3300018310547,124545100,165.22749938964844,144.44000244140625,138.8000030517578,True,False
2024-04-24,162.1300048828125,167.97000122070312,157.50999450683594,162.83999633789062,181178000,164.45049972534179,147.25999450683594,141.11000061035156,True,False
2024-04-25,170.17999267578125,170.8800048828125,158.36000061035156,158.9600067138672,126427500,163.96799926757814,167.97000122070312,157.50999450683594,True,False
2024-04-26,168.2899932861328,172.1199951171875,166.3699951171875,168.85000610351562,109815700,163.59299926757814,170.8800048828125,158.36000061035156,False,False
2024-04-29,194.0500030517578,198.8699951171875,184.5399932861328,188.4199981689453,243869700,164.53449935913085,172.1199951171875,166.3699951171875,True,False
2024-04-30,183.27999877929688,190.9499969482422,182.83999633789062,186.97999572753906,127031800,165.36699905395508,198.8699951171875,184.5399932861328,False,True
2024-05-01,179.99000549316406,185.86000061035156,179.00999450683594,182.0,92829700,165.94749908447267,190.9499969482422,182.83999633789062,False,True
2024-05-02,180.00999450683594,184.60000610351562,176.02000427246094,182.86000061035156,89148000,166.3924987792969,185.86000061035156,179.00999450683594,False,False
2024-05-03,181.19000244140625,184.77999877929688,178.4199981689453,182.10000610351562,75491500,167.20699920654297,184.60000610351562,176.02000427246094,False,False
2024-05-06,184.75999450683594,187.55999755859375,182.1999969482422,183.8000030517578,84390300,167.7959991455078,184.77999877929688,178.4199981689453,False,False
2024-05-07,177.80999755859375,183.25999450683594,177.39999389648438,182.39999389648438,75045900,167.84249877929688,187.55999755859375,182.1999969482422,False,True
2024-05-08,174.72000122070312,176.05999755859375,170.14999389648438,171.58999633789062,79969500,167.99049911499023,183.25999450683594,177.39999389648438,False,True
2024-05-09,171.97000122070312,175.6199951171875,171.3699951171875,175.00999450683594,65950300,167.8589988708496,176.05999755859375,170.14999389648438,False,False
2024-05-10,168.47000122070312,173.05999755859375,167.75,173.0500030517578,72627200,167.72999877929686,175.6199951171875,171.3699951171875,False,True
2024-05-13,171.88999938964844,175.39999389648438,169.0,170.0,67018900,168.25049896240233,173.05999755859375,167.75,False,False
2024-05-14,177.5500030517578,179.49000549316406,174.07000732421875,174.5,86407400,169.27249908447266,175.39999389648438,169.0,True,False
2024-05-15,173.99000549316406,180.0,173.11000061035156,179.89999389648438,79663000,170.19949951171876,179.49000549316406,174.07000732421875,False,True
2024-05-16,174.83999633789062,175.7899932861328,171.42999267578125,174.10000610351562,59812200,171.44499969482422,180.0,173.11000061035156,False,False
2024-05-17,177.4600067138672,179.6300048828125,172.75,173.5500030517578,77445800,172.9654998779297,175.7899932861328,171.42999267578125,True,False
2024-05-20,174.9499969482422,177.75,173.52000427246094,177.55999755859375,61727400,174.6104995727539,179.6300048828125,172.75,False,False
2024-05-21,186.60000610351562,186.8800048828125,174.7100067138672,175.50999450683594,115266500,176.7065002441406,177.75,173.52000427246094,True,False
2024-05-22,180.11000061035156,183.8000030517578,178.1199951171875,182.85000610351562,88313500,177.6055000305176,186.8800048828125,174.7100067138672,False,False
2024-05-23,173.74000549316406,181.89999389648438,173.25999450683594,181.8000030517578,71975500,177.78350067138672,183.8000030517578,178.1199951171875,False,True
2024-05-24,179.24000549316406,180.0800018310547,173.72999572753906,174.83999633789062,65479700,178.33100128173828,181.89999389648438,173.25999450683594,False,False
2024-05-28,176.75,178.25,173.16000366210938,176.39999389648438,59736600,177.46600112915038,180.0800018310547,173.72999572753906,False,False
2024-05-29,176.19000244140625,178.14999389648438,173.92999267578125,174.19000244140625,54782600,177.11150131225585,178.25,173.16000366210938,False,False
2024-05-30,178.7899932861328,182.6699981689453,175.3800048828125,178.5800018310547,77784800,177.0515007019043,178.14999389648438,173.92999267578125,True,False
2024-05-31,178.0800018310547,180.32000732421875,173.82000732421875,178.5,67314600,176.95500106811522,182.6699981689453,175.3800048828125,False,False
2024-06-03,176.2899932861328,182.63999938964844,174.49000549316406,178.1300048828125,68568900,176.71000061035156,180.32000732421875,173.82000732421875,False,False
2024-06-04,174.77000427246094,177.75999450683594,174.0,174.77999877929688,60056300,176.21050109863282,182.63999938964844,174.49000549316406,False,False
2024-06-05,175.0,176.14999389648438,172.1300048828125,175.35000610351562,57953800,176.07000122070312,177.75999450683594,174.0,False,False
2024-06-06,177.94000244140625,179.72999572753906,172.72999572753906,174.60000610351562,69887000,176.2310012817383,176.14999389648438,172.1300048828125,True,False
2024-06-07,177.47999572753906,179.35000610351562,175.5800018310547,176.1300048828125,56244900,176.5065010070801,179.72999572753906,172.72999572753906,False,False
2024-06-10,173.7899932861328,178.57000732421875,173.1699981689453,176.05999755859375,50869700,176.77250061035156,179.35000610351562,175.5800018310547,False,True
2024-06-11,170.66000366210938,174.75,167.41000366210938,173.9199981689453,64761900,176.71100082397462,178.57000732421875,173.1699981689453,False,True
2024-06-12,177.2899932861328,180.5500030517578,169.8000030517578,171.1199951171875,90389400,176.69800033569337,174.75,167.41000366210938,True,False
2024-06-13,182.47000122070312,191.0800018310547,181.22999572753906,188.38999938964844,118984100,177.12200012207032,180.5500030517578,169.8000030517578,True,False
2024-06-14,178.00999450683594,186.0,176.9199981689453,185.8000030517578,82038200,177.28050003051757,191.0800018310547,181.22999572753906,False,True
2024-06-17,187.44000244140625,188.80999755859375,177.0,177.9199981689453,109786100,177.77949981689454,186.0,176.9199981689453,True,False
2024-06-18,184.86000061035156,187.1999969482422,182.3699951171875,186.55999755859375,68982300,178.275,188.80999755859375,177.0,False,False
2024-06-20,181.57000732421875,185.2100067138672,179.66000366210938,184.67999267578125,55893100,178.02350006103515,187.1999969482422,182.3699951171875,False,True
2024-06-21,183.00999450683594,183.9499969482422,180.69000244140625,182.3000030517578,63029500,178.1684997558594,185.2100067138672,179.66000366210938,False,False
2024-06-24,182.5800018310547,188.8000030517578,182.5500030517578,184.97000122070312,61992100,178.6104995727539,183.9499969482422,180.69000244140625,False,False
2024-06-25,187.35000610351562,187.97000122070312,182.00999450683594,184.39999389648438,63678300,179.0159996032715,188.8000030517578,182.5500030517578,False,False
2024-06-26,196.3699951171875,197.75999450683594,186.36000061035156,186.5399932861328,95737100,179.99699935913085,187.97000122070312,182.00999450683594,True,False
2024-06-27,197.4199981689453,198.72000122070312,194.0500030517578,195.1699981689453,72746500,181.05849914550782,197.75999450683594,186.36000061035156,False,False
2024-06-28,197.8800048828125,203.1999969482422,195.25999450683594,199.5500030517578,95438100,182.01299972534179,198.72000122070312,194.0500030517578,False,False
2024-07-01,209.86000061035156,213.22999572753906,200.85000610351562,201.02000427246094,135691400,183.60199966430665,203.1999969482422,195.25999450683594,True,False
2024-07-02,231.25999450683594,231.3000030517578,218.05999755859375,218.88999938964844,205047900,186.3504997253418,213.22999572753906,200.85000610351562,True,False
2024-07-03,246.38999938964844,248.35000610351562,234.25,234.55999755859375,166561500,189.93149948120117,231.3000030517578,218.05999755859375,True,False
2024-07-05,251.52000427246094,252.3699951171875,242.4600067138672,249.80999755859375,154501200,193.75749969482422,248.35000610351562,234.25,True,False
2024-07-08,252.94000244140625,259.44000244140625,244.57000732421875,247.7100067138672,157219600,197.50749969482422,252.3699951171875,242.4600067138672,True,False
2024-07-09,262.3299865722656,265.6099853515625,250.3000030517578,251.0,160210900,201.74999923706054,259.44000244140625,244.57000732421875,True,False
2024-07-10,263.260009765625,267.5899963378906,257.8599853515625,262.79998779296875,128519400,206.22350006103517,265.6099853515625,250.3000030517578,False,False
2024-07-11,241.02999877929688,271.0,239.64999389648438,263.29998779296875,221707300,209.74199981689452,267.5899963378906,257.8599853515625,False,True
2024-07-12,248.22999572753906,251.83999633789062,233.08999633789062,235.8000030517578,155955800,213.28899993896485,271.0,239.64999389648438,False,False
2024-07-15,252.63999938964844,265.6000061035156,251.72999572753906,255.97000122070312,146912900,216.7974998474121,251.83999633789062,233.08999633789062,True,False
2024-07-16,256.55999755859375,258.6199951171875,245.8000030517578,255.30999755859375,126332500,220.725,265.6000061035156,251.72999572753906,False,False
2024-07-17,248.5,258.4700012207031,246.17999267578125,252.72999572753906,115584800,223.7779998779297,258.6199951171875,245.8000030517578,False,False
2024-07-18,249.22999572753906,257.1400146484375,247.1999969482422,251.08999633789062,110869000,226.99649963378906,258.4700012207031,246.17999267578125,False,False
2024-07-19,239.1999969482422,249.44000244140625,236.8300018310547,247.7899932861328,87403900,229.87799911499025,257.1400146484375,247.1999969482422,False,True
2024-07-22,251.50999450683594,253.2100067138672,243.75,244.2100067138672,101225400,233.30299911499023,249.44000244140625,236.8300018310547,True,False
2024-07-23,246.3800048828125,255.75999450683594,245.6300048828125,253.60000610351562,111928200,236.4929992675781,253.2100067138672,243.75,False,False
2024-07-24,215.99000549316406,225.99000549316406,214.7100067138672,225.4199981689453,167942900,237.92499923706055,255.75999450683594,245.6300048828125,False,True
2024-07-25,220.25,226.0,216.22999572753906,216.8000030517578,100636500,239.11899948120117,225.99000549316406,214.7100067138672,False,False
2024-07-26,219.8000030517578,222.27999877929688,215.3300018310547,221.19000244140625,94604100,240.2379997253418,226.0,216.22999572753906,False,False
2024-07-29,232.10000610351562,234.27000427246094,224.6999969482422,224.89999389648438,129201800,241.94899978637696,222.27999877929688,215.3300018310547,True,False
2024-07-30,222.6199951171875,232.41000366210938,220.0,232.25,100560300,242.58699951171874,234.27000427246094,224.6999969482422,False,True
2024-07-31,232.07000732421875,234.67999267578125,226.7899932861328,227.89999389648438,67497000,242.62750015258788,232.41000366210938,220.0,False,False
2024-08-01,216.86000061035156,231.8699951171875,214.3300018310547,227.69000244140625,83861900,241.15100021362304,234.67999267578125,226.7899932861328,False,True
2024-08-02,207.6699981689453,216.1300048828125,205.77999877929688,214.8800048828125,82880100,238.95849990844727,231.8699951171875,214.3300018310547,False,True
2024-08-05,198.8800048828125,203.8800048828125,182.0,185.22000122070312,100308800,236.25550003051757,216.1300048828125,205.77999877929688,False,True
2024-08-06,200.63999938964844,202.89999389648438,192.6699981689453,200.75,73783900,233.1710006713867,203.8800048828125,182.0,False,False
2024-08-07,191.75999450683594,203.49000549316406,191.47999572753906,200.77000427246094,71159800,229.59599990844725,202.89999389648438,192.6699981689453,False,True
2024-08-08,198.83999633789062,200.6999969482422,192.0399932861328,195.6999969482422,65033900,227.48649978637695,203.49000549316406,191.47999572753906,False,False
2024-08-09,200.0,200.8800048828125,195.11000061035156,197.0500030517578,58648300,225.075,200.6999969482422,192.0399932861328,False,False
